"","tracking_id","Gene_Set","m","sd"
"44952","GRMZM2G564571","filtered_set",0.0623464303913043,0.124239943537472
"44955","AC212225.3_FG002","filtered_set",0.0564733188695652,0.1189475646675
"44958","GRMZM2G178140","filtered_set",0.0416697680869565,0.10482830665793
"44960","GRMZM2G369882","filtered_set",0.0311994579565217,0.1014295958988
"44961","AC206764.4_FG003","filtered_set",0.0759619956086957,0.127332801520563
"44962","GRMZM2G016732","filtered_set",0.0299180159565217,0.101717872827618
"44968","GRMZM2G095255","filtered_set",0.0935095869565217,0.113189984104677
"44970","GRMZM2G373292","filtered_set",0.130174333347826,0.160943756950099
"44971","GRMZM2G173311","filtered_set",0.125029839043478,0.0977112299973403
"44972","AC186669.3_FG002","filtered_set",0.0633804188695652,0.105081258451998
"44973","GRMZM2G586120","filtered_set",0.191326268130435,0.15523349161478
"44975","GRMZM5G850036","filtered_set",0.117440972478261,0.124353991615785
"44977","AC202432.3_FG006","filtered_set",0.130305244869565,0.152098634165596
"44978","GRMZM2G109738","filtered_set",0.062520426173913,0.10174145742092
"44979","AC212827.3_FG005","filtered_set",0.031886058,0.102870127316474
"44981","AC212394.4_FG010","filtered_set",0.0235363826086957,0.0970639244090891
"44982","GRMZM2G147774","filtered_set",0.0288622405217391,0.0957911406996724
"44984","GRMZM2G404249","filtered_set",0.0693986144782609,0.115140013633492
"44989","GRMZM2G369469","filtered_set",0.108633472478261,0.130723595168668
"44991","GRMZM2G072115","filtered_set",0.162272439173913,0.147163951044715
"44992","GRMZM2G106650","filtered_set",0.0356529,0.098965943073682
"44998","GRMZM2G427400","filtered_set",0.0334089014782609,0.0984540502120355
"45004","AC188710.4_FG006","filtered_set",0.0674076656086957,0.12062574683686
"45006","AC195058.3_FG003","filtered_set",0.10957660726087,0.138709009997664
"45013","GRMZM2G121313","filtered_set",0.0819377463478261,0.112568293541333
"45014","GRMZM2G440849","filtered_set",0.121067748565217,0.13762979682659
"45018","GRMZM5G873779","filtered_set",0.120295558,0.150927572244903
"45020","GRMZM2G016212","filtered_set",0.0392162174347826,0.0981462171540209
"45022","GRMZM2G372952","filtered_set",0.0259121434782609,0.0988098940235947
"45025","GRMZM5G863003","filtered_set",0.138417060826087,0.113430107932364
"45026","AC203341.3_FG003","filtered_set",0.0200002898695652,0.0959180206318529
"45027","GRMZM2G462808","filtered_set",0.171035898608696,0.15662873135595
"45036","GRMZM2G075148","filtered_set",0.0763882347391304,0.142228736447325
"45037","GRMZM2G468615","filtered_set",0.0967012014782609,0.142746484519007
"45039","GRMZM2G060715","filtered_set",0.0834932029565217,0.13090605092959
"45040","GRMZM2G542299","filtered_set",0.057429376826087,0.124660198663122
"45042","GRMZM2G397661","filtered_set",0.196985575347826,0.133004593639337
"45044","GRMZM2G047479","filtered_set",0.0787389115652174,0.110958489119334
"45046","GRMZM2G088778","filtered_set",0.0361422688695652,0.0949823268891935
"45049","GRMZM2G181073","filtered_set",0.127069439086957,0.147891464829375
"45055","GRMZM2G558078","filtered_set",0.114445195652174,0.130470509125614
"45056","GRMZM2G140408","filtered_set",0.041942581173913,0.103153867881035
"45061","GRMZM2G112122","filtered_set",0.0329738116086957,0.102062985332142
"45068","GRMZM2G479717","filtered_set",0.0718513608695652,0.126479777213357
"45069","GRMZM5G838475","filtered_set",0.0510269275652174,0.110819080010678
"45075","GRMZM2G100873","filtered_set",0.0408510202608696,0.098460948057165
"45080","GRMZM2G462986","filtered_set",0.0304774710869565,0.0942504301959768
"45081","GRMZM2G083094","filtered_set",0.020841976826087,0.0947983721236381
"45086","GRMZM2G018649","filtered_set",0.0270364304347826,0.0948567670001959
"45092","GRMZM2G381195","filtered_set",0.148560752217391,0.15543860275828
"45094","GRMZM5G856583","filtered_set",0.111084836173913,0.139253872110905
"45096","AC209860.3_FG004","filtered_set",0.0678177333478261,0.107111190911386
"45097","GRMZM2G365282","filtered_set",0.0665517492608696,0.121506728354564
"45099","GRMZM2G392513","filtered_set",0.0419330636956522,0.105539130658804
"45100","AC217379.4_FG002","filtered_set",0.0748055116086957,0.133445267829392
"45101","GRMZM5G889338","filtered_set",0.0308544493043478,0.0999645184408295
"45106","GRMZM2G328555","filtered_set",0.037597223173913,0.110060571394865
"45110","GRMZM2G471039","filtered_set",0.0317367471304348,0.0929535240707104
"45119","GRMZM2G101472","filtered_set",0.0923385565652174,0.134257929075451
"45123","GRMZM2G529587","filtered_set",0.0406631536086956,0.0949906060879963
"45124","GRMZM2G453985","filtered_set",0.0877221072608696,0.123638669407974
"45125","GRMZM2G043758","filtered_set",0.0431176086521739,0.111770095602422
"45126","GRMZM2G015959","filtered_set",0.216909282608696,0.166928574799622
"45127","GRMZM2G370850","filtered_set",0.106530073869565,0.119131212377855
"45132","GRMZM2G357317","filtered_set",0.021860142,0.0936618681344724
"45133","GRMZM2G040630","filtered_set",0.134199482478261,0.118255693013405
"45136","AC202705.2_FG001","filtered_set",0.0396025652173913,0.0985016495519219
"45137","GRMZM2G122581","filtered_set",0.019904847826087,0.0938702169612428
"45143","GRMZM2G071924","filtered_set",0.125529983304348,0.142841594290986
"45144","GRMZM2G435380","filtered_set",0.0404297086956522,0.114365585672149
"45145","GRMZM2G086231","filtered_set",0.0367434448695652,0.101304887912166
"45148","GRMZM2G303426","filtered_set",0.0449197449130435,0.116765759540314
"45172","GRMZM2G079568","filtered_set",0.0423387391304348,0.0996574220858469
"45177","GRMZM2G390986","filtered_set",0.046911342,0.105554540445488
"45183","GRMZM2G107900","filtered_set",0.0193781159565217,0.0929341793666962
"45187","GRMZM2G395728","filtered_set",0.122451876826087,0.134842400043862
"45188","GRMZM2G062654","filtered_set",0.103047768130435,0.116222784195868
"45192","GRMZM2G032958","filtered_set",0.0578750303913043,0.116660664555612
"45194","GRMZM2G138686","filtered_set",0.0473605970869565,0.128549786048631
"45203","AC214353.3_FG003","filtered_set",0.0857790434347826,0.123752433851379
"45208","GRMZM2G164428","filtered_set",0.109003168173913,0.126165221025586
"45211","GRMZM2G159228","filtered_set",0.0866181173478261,0.106683125216808
"45213","GRMZM2G379219","filtered_set",0.0725007970869565,0.135040904212467
"45217","GRMZM2G036631","filtered_set",0.0930573362173913,0.131749890524559
"45229","GRMZM2G347841","filtered_set",0.114078288478261,0.126456415292048
"45233","GRMZM2G044898","filtered_set",0.124857002782609,0.127746775329342
"45234","GRMZM2G003167","filtered_set",0.0475882405217391,0.0947556886846476
"45240","GRMZM2G001497","filtered_set",0.0367880869565217,0.121996463955421
"45241","GRMZM2G167860","filtered_set",0.146766441913043,0.12841739513868
"45243","GRMZM2G470305","filtered_set",0.159618823173913,0.134718887941464
"45247","GRMZM2G380605","filtered_set",0.0263677898695652,0.0928496032864488
"45252","GRMZM2G103186","filtered_set",0.038322276826087,0.0944482106689722
"45253","GRMZM2G119812","filtered_set",0.165904340521739,0.138184616011959
"45262","GRMZM2G350410","filtered_set",0.165334266608696,0.112889327837572
"45263","GRMZM2G065237","filtered_set",0.0355640709565217,0.108627741832951
"45264","GRMZM2G130401","filtered_set",0.0414678623478261,0.104668130168063
"45270","GRMZM2G156536","filtered_set",0.148675632043478,0.100354189126477
"45277","GRMZM5G822401","filtered_set",0.0998402972173913,0.12691640526511
"45284","AC231409.1_FG001","filtered_set",0.019015652173913,0.0911958641320022
"45286","GRMZM2G144034","filtered_set",0.0714908884782609,0.119571519747698
"45289","GRMZM2G311059","filtered_set",0.115802304434783,0.116707779370892
"45290","GRMZM2G528170","filtered_set",0.140188160913043,0.144772469735371
"45295","GRMZM2G392224","filtered_set",0.037325029,0.094718877762895
"45299","GRMZM2G363310","filtered_set",0.0772467275217391,0.109888981622189
"45300","GRMZM2G102225","filtered_set",0.0377942724782609,0.0982766000827173
"45301","GRMZM2G069427","filtered_set",0.16757018126087,0.103708138272955
"45304","GRMZM2G324671","filtered_set",0.0634755652608696,0.107203908831512
"45312","GRMZM2G046443","filtered_set",0.0189014203043478,0.0906480273309744
"45313","GRMZM2G161918","filtered_set",0.0405160579565217,0.118292433521616
"45321","GRMZM5G848879","filtered_set",0.0700946739565217,0.109411761741323
"45338","GRMZM2G096331","filtered_set",0.021690229,0.0900457089412079
"45340","GRMZM5G897265","filtered_set",0.144070742086957,0.108953064196224
"45348","GRMZM2G390967","filtered_set",0.0275838666521739,0.0907447214268091
"45351","GRMZM2G390009","filtered_set",0.0523805796956522,0.101829518934081
"45356","GRMZM2G387576","filtered_set",0.0346252492173913,0.0899650151815585
"45360","AC195999.3_FG005","filtered_set",0.0874702145217391,0.101080642828988
"45361","GRMZM2G583686","filtered_set",0.0187274492608696,0.0898136915165177
"45363","GRMZM2G323475","filtered_set",0.091440968173913,0.110927653054086
"45365","GRMZM2G388155","filtered_set",0.112931387652174,0.131579874692916
"45366","GRMZM2G148355","filtered_set",0.0720296274782609,0.132984889113964
"45371","GRMZM2G472449","filtered_set",0.166484520347826,0.152889760776933
"45372","AC204035.3_FG003","filtered_set",0.105899346391304,0.131068703813008
"45373","GRMZM2G085210","filtered_set",0.0186956956521739,0.0896614065589562
"45377","GRMZM2G033288","filtered_set",0.0336537188695652,0.0987857406207907
"45379","AC195389.3_FG001","filtered_set",0.0670868028695652,0.118691055128372
"45382","GRMZM2G170351","filtered_set",0.0854259187826087,0.13005417984762
"45385","GRMZM2G085921","filtered_set",0.149080118869565,0.13933912982601
"45386","GRMZM2G467848","filtered_set",0.0549430992173913,0.0886713897600861
"45389","GRMZM2G702081","filtered_set",0.0849617464782609,0.118256830696413
"45390","GRMZM2G350471","filtered_set",0.0625521492608696,0.100444233133965
"45392","GRMZM2G348664","filtered_set",0.0560567246086957,0.116471664816406
"45397","GRMZM2G486618","filtered_set",0.0692021985652174,0.122971675128091
"45408","GRMZM2G358711","filtered_set",0.0327792057826087,0.094068394195955
"45409","AC208702.3_FG007","filtered_set",0.0185968116086957,0.0891871753460905
"45410","GRMZM2G105319","filtered_set",0.114295242043478,0.111000368743165
"45413","GRMZM2G009065","filtered_set",0.145201126130435,0.133876010352217
"45423","AC205251.3_FG002","filtered_set",0.0398516086956522,0.103181816596472
"45425","GRMZM5G874179","filtered_set",0.0338160434782609,0.112604214264136
"45427","GRMZM2G112198","filtered_set",0.123636539173913,0.141440462855033
"45428","GRMZM2G011784","filtered_set",0.033276042,0.108444003722466
"45432","GRMZM2G367228","filtered_set",0.0757458276086957,0.116379964749672
"45433","GRMZM2G703670","filtered_set",0.0480494493043478,0.106166425544113
"45441","AC190549.3_FG004","filtered_set",0.0212622753478261,0.0890550619536238
"45454","GRMZM2G043958","filtered_set",0.0858856724347826,0.121228087785232
"45457","GRMZM2G000586","filtered_set",0.0893637637391304,0.0994933906003763
"45459","GRMZM2G336134","filtered_set",0.0855203753478261,0.126659142307788
"45461","GRMZM2G163514","filtered_set",0.0778189666521739,0.119961340774646
"45463","GRMZM2G372681","filtered_set",0.0300953188695652,0.0933485553486261
"45466","GRMZM5G824333","filtered_set",0.094706818826087,0.124434078408033
"45467","GRMZM2G056186","filtered_set",0.0255768985652174,0.0933059537073493
"45468","GRMZM2G430601","filtered_set",0.0240630826086957,0.0887609582592976
"45474","GRMZM2G113631","filtered_set",0.067673736173913,0.11449983101865
"45476","GRMZM2G134941","filtered_set",0.0382786376956522,0.0953782065290655
"45477","GRMZM2G703437","filtered_set",0.102444925347826,0.122743344517015
"45481","GRMZM2G014594","filtered_set",0.0863368665652174,0.101152168999024
"45482","GRMZM2G132966","filtered_set",0.101280768130435,0.1262140106466
"45483","GRMZM2G700905","filtered_set",0.0672849304347826,0.136795121552176
"45485","GRMZM2G141150","filtered_set",0.11712544773913,0.125898374746263
"45490","GRMZM2G179274","filtered_set",0.0742954087391304,0.105757979504839
"45491","GRMZM2G448389","filtered_set",0.0301401616086957,0.0878017244639722
"45496","GRMZM2G480686","filtered_set",0.126470318913043,0.121203908451542
"45501","GRMZM2G142672","filtered_set",0.0726391217826087,0.0996271030381104
"45505","GRMZM2G434203","filtered_set",0.0801774986086956,0.0964524160296404
"45506","AC233955.1_FG003","filtered_set",0.0195505506956522,0.0876688377048794
"45507","GRMZM2G405170","filtered_set",0.0442461203043478,0.104315873196416
"45510","GRMZM2G373607","filtered_set",0.0462528593913044,0.10862291538872
"45512","GRMZM2G434715","filtered_set",0.0454744579130435,0.0947368052741507
"45513","GRMZM2G119270","filtered_set",0.0398867246086957,0.113351706247756
"45515","GRMZM2G379546","filtered_set",0.100364882652174,0.108087450286688
"45526","GRMZM2G149254","filtered_set",0.0794423869565217,0.101361876135
"45527","GRMZM2G143210","filtered_set",0.114023115869565,0.12726937228487
"45532","GRMZM2G177475","filtered_set",0.080568589826087,0.129899758082053
"45533","GRMZM2G311390","filtered_set",0.0343140043913044,0.0986221216645741
"45540","GRMZM2G401830","filtered_set",0.0585381536086957,0.0952371485749052
"45543","AC207732.3_FG010","filtered_set",0.0902840115217391,0.122134555256619
"45545","AC186524.3_FG005","filtered_set",0.0359594246521739,0.103582957629932
"45552","GRMZM2G308046","filtered_set",0.0607054637391304,0.128393570121702
"45553","GRMZM2G355742","filtered_set",0.0220101862173913,0.0871153723742525
"45554","GRMZM2G148954","filtered_set",0.107636013043478,0.102797837024769
"45556","GRMZM2G400390","filtered_set",0.0307154725217391,0.0875680613542266
"45557","GRMZM2G050536","filtered_set",0.0400970007391304,0.091538633698903
"45560","GRMZM2G180559","filtered_set",0.086417863826087,0.108202008330415
"45564","GRMZM2G022440","filtered_set",0.0574620579565217,0.105846684575015
"45565","AC212323.4_FG010","filtered_set",0.0974421767826087,0.129234531797987
"45566","GRMZM2G054632","filtered_set",0.0200971232173913,0.0865210063928833
"45567","GRMZM2G174906","filtered_set",0.147892694173913,0.116274466316218
"45569","AC234202.1_FG005","filtered_set",0.0552176956086957,0.0966633296804578
"45570","GRMZM2G404698","filtered_set",0.088078870173913,0.0978978731393638
"45574","GRMZM2G101111","filtered_set",0.105603721695652,0.118136881738469
"45582","GRMZM2G384706","filtered_set",0.107441968130435,0.136851620607489
"45583","GRMZM2G010156","filtered_set",0.0920835072608696,0.103979426510651
"45589","GRMZM2G314273","filtered_set",0.0219647971304348,0.08767621581329
"45598","GRMZM2G038874","filtered_set",0.191433285521739,0.133086843049303
"45604","GRMZM2G395672","filtered_set",0.0895409216521739,0.11901601821362
"45606","GRMZM2G314328","filtered_set",0.159676908391304,0.1112807605654
"45608","GRMZM2G475170","filtered_set",0.0520503733913043,0.118779788411067
"45614","AC193786.3_FG005","filtered_set",0.0870562985217391,0.113712914788527
"45615","GRMZM2G000729","filtered_set",0.0214207,0.0858262452033428
"45616","GRMZM2G347027","filtered_set",0.035521679,0.0863783706310381
"45624","AC194852.3_FG007","filtered_set",0.0387908449565217,0.0889671629659721
"45625","GRMZM5G885714","filtered_set",0.128392320217391,0.123936388181391
"45626","GRMZM2G108410","filtered_set",0.0306624362173913,0.084985857076539
"45628","GRMZM2G403652","filtered_set",0.10331875073913,0.132425184348771
"45633","GRMZM2G141859","filtered_set",0.0438435216521739,0.0909809647686436
"45639","AC204717.3_FG005","filtered_set",0.121438129695652,0.123926473216789
"45640","AC209629.2_FG003","filtered_set",0.0292676289565217,0.0875026471347898
"45642","GRMZM5G814101","filtered_set",0.0178165217391304,0.0854450365923081
"45643","GRMZM2G031364","filtered_set",0.0448488116086957,0.0928943110740459
"45652","AC205888.4_FG004","filtered_set",0.075234023173913,0.101748404568036
"45662","GRMZM2G082823","filtered_set",0.0907040470869565,0.107134478075273
"45664","GRMZM2G094860","filtered_set",0.0614936376521739,0.12193634815157
"45666","GRMZM2G016598","filtered_set",0.0744590449130435,0.131540728314864
"45667","GRMZM2G330394","filtered_set",0.0294398985652174,0.0997750956062165
"45669","GRMZM2G097618","filtered_set",0.0466968406086957,0.115458520687519
"45670","AC203571.3_FG007","filtered_set",0.023151971,0.0862136172689082
"45674","AC226203.1_FG002","filtered_set",0.0598894637391304,0.115894993568057
"45675","GRMZM2G105429","filtered_set",0.0866895231304348,0.124258489083648
"45676","GRMZM2G571251","filtered_set",0.0317072362608696,0.0910235158393401
"45682","GRMZM2G005284","filtered_set",0.0833599116086957,0.11584328289384
"45684","GRMZM2G168171","filtered_set",0.021816623173913,0.0852415027907727
"45690","GRMZM2G355229","filtered_set",0.0308882101304348,0.0862987661591297
"45695","GRMZM2G372985","filtered_set",0.0444774949130435,0.0900188699477957
"45696","GRMZM2G036905","filtered_set",0.173197166652174,0.100850804256506
"45700","GRMZM2G310840","filtered_set",0.0660457927391304,0.118223304707483
"45701","GRMZM2G023254","filtered_set",0.166024833347826,0.11704988171432
"45702","GRMZM2G433484","filtered_set",0.0345005826086957,0.111420912707191
"45706","GRMZM2G313199","filtered_set",0.0432320855217391,0.0928925021915573
"45708","GRMZM2G435290","filtered_set",0.0840574326521739,0.125418132761969
"45718","GRMZM2G126177","filtered_set",0.081628076826087,0.101793987431362
"45720","GRMZM2G159125","filtered_set",0.108939275347826,0.123377688964901
"45725","GRMZM2G155432","filtered_set",0.0225916927391304,0.0834377748321085
"45726","GRMZM2G324781","filtered_set",0.162609234826087,0.111110056727647
"45729","GRMZM2G133529","filtered_set",0.0885998376956522,0.113337837080244
"45730","AC226552.2_FG001","filtered_set",0.047478971,0.0999531896710072
"45732","GRMZM2G703209","filtered_set",0.0620465652608696,0.106659677115277
"45736","GRMZM2G382350","filtered_set",0.0227658275652174,0.0847926237389694
"45746","GRMZM2G085068","filtered_set",0.0260776420434783,0.0837846953631115
"45747","AC196154.3_FG014","filtered_set",0.0174974130434783,0.0839146450503362
"45748","GRMZM2G095115","filtered_set",0.0499623666956522,0.101531872638021
"45749","GRMZM2G145095","filtered_set",0.0343562463913044,0.0913647193290795
"45752","GRMZM2G010154","filtered_set",0.0774194434782609,0.0953488707102499
"45754","GRMZM2G337766","filtered_set",0.156297162347826,0.141162934098815
"45758","GRMZM2G162447","filtered_set",0.0618983695652174,0.101597074522536
"45760","AC209257.4_FG004","filtered_set",0.0680397101304348,0.135334369964945
"45767","GRMZM2G009588","filtered_set",0.0194112637826087,0.0833136866364141
"45773","GRMZM2G061742","filtered_set",0.126317317347826,0.101387756843663
"45778","GRMZM2G321394","filtered_set",0.0182120579565217,0.0833769529816221
"45781","GRMZM2G046306","filtered_set",0.0173957391304348,0.0834270340930637
"45783","AC196394.3_FG002","filtered_set",0.0474494492608696,0.108312527553261
"45785","GRMZM2G703697","filtered_set",0.0660626782608696,0.0965074889101626
"45797","GRMZM2G318526","filtered_set",0.0292809855217391,0.0840372726387285
"45808","GRMZM2G337109","filtered_set",0.0469641406086957,0.0940375420703738
"45809","GRMZM2G469994","filtered_set",0.017298347826087,0.0829599618055759
"45810","GRMZM2G578486","filtered_set",0.0497429275217391,0.11855099127864
"45812","GRMZM2G037478","filtered_set",0.043847368173913,0.104604985904092
"45815","GRMZM5G862594","filtered_set",0.143967960913043,0.124950138667946
"45817","GRMZM2G179317","filtered_set",0.114892454956522,0.103846383261753
"45818","AC195458.3_FG001","filtered_set",0.0172746376956522,0.0828462520146149
"45827","GRMZM2G037648","filtered_set",0.0449552014347826,0.0855624950868885
"45834","GRMZM2G327695","filtered_set",0.0793019738695652,0.111316893662264
"45835","GRMZM2G314954","filtered_set",0.0998548580434783,0.107541392144708
"45842","GRMZM2G009768","filtered_set",0.0924199565217391,0.123759549841686
"45845","GRMZM5G890847","filtered_set",0.0627446522173913,0.117985521529096
"45846","GRMZM2G511717","filtered_set",0.0400934637826087,0.102196781038983
"45849","AC198291.3_FG001","filtered_set",0.0601617376521739,0.105290561125025
"45850","GRMZM2G560863","filtered_set",0.0171511449130435,0.0822540014348785
"45852","GRMZM2G300080","filtered_set",0.0429865390869565,0.0899166591957841
"45854","GRMZM5G850595","filtered_set",0.0171453623043478,0.0822262690178089
"45857","GRMZM2G306255","filtered_set",0.112977065217391,0.126920356166488
"45860","GRMZM2G176355","filtered_set",0.0492451449130435,0.0978351921564975
"45863","GRMZM2G415025","filtered_set",0.025603347826087,0.0837618705318701
"45864","GRMZM2G427564","filtered_set",0.0267467608695652,0.0820591901318025
"45865","GRMZM2G430849","filtered_set",0.0616055985217391,0.107616482706466
"45866","GRMZM2G377502","filtered_set",0.0204312463478261,0.0829462972150497
"45879","GRMZM2G702378","filtered_set",0.0927923261304348,0.128368251774235
"45880","GRMZM5G850848","filtered_set",0.0185224347826087,0.0819766322026061
"45882","GRMZM2G701513","filtered_set",0.151287958,0.125569630932408
"45884","GRMZM2G173871","filtered_set",0.0846753043478261,0.110836858937012
"45885","AC204060.3_FG010","filtered_set",0.0170784782608696,0.0819055044136893
"45890","GRMZM2G344001","filtered_set",0.0583789449130435,0.0971040750550909
"45898","GRMZM2G134582","filtered_set",0.11289392473913,0.0897620345956096
"45900","GRMZM2G534888","filtered_set",0.0214156159130435,0.0820096902116952
"45903","GRMZM2G363066","filtered_set",0.0721853941304348,0.109244007135656
"45912","GRMZM2G362470","filtered_set",0.142290053608696,0.0909824060102084
"45916","GRMZM2G087966","filtered_set",0.0572104289565217,0.0915060438641983
"45920","GRMZM2G471635","filtered_set",0.0272434463913043,0.0832285736234229
"45921","GRMZM2G348695","filtered_set",0.0202291086956522,0.0810181224693029
"45924","GRMZM2G170915","filtered_set",0.0252174927391304,0.0888160582621743
"45929","AC203228.3_FG003","filtered_set",0.0422545941304348,0.0988392088482564
"45930","GRMZM2G424397","filtered_set",0.118672659347826,0.101502856871166
"45931","GRMZM2G006853","filtered_set",0.0284492956521739,0.0875910578974585
"45934","GRMZM2G452930","filtered_set",0.0169195362173913,0.0811432451511965
"45935","GRMZM2G436770","filtered_set",0.0211398057826087,0.0810645120197593
"45939","GRMZM5G848205","filtered_set",0.0539586231304348,0.0891999471819294
"45948","GRMZM2G421795","filtered_set",0.11531416673913,0.102573087159281
"45950","GRMZM2G017593","filtered_set",0.147863692782609,0.0921508807011639
"45951","GRMZM2G134205","filtered_set",0.0409412869565217,0.0929744054863771
"45952","GRMZM2G010046","filtered_set",0.108732775434783,0.125693821175259
"45957","GRMZM5G889013","filtered_set",0.0253293478695652,0.0820400855400731
"45961","GRMZM2G702578","filtered_set",0.0487914680869565,0.110954759140185
"45962","GRMZM2G094765","filtered_set",0.0294777101304348,0.08614044530308
"45964","GRMZM2G142927","filtered_set",0.0699885528695652,0.0937577385786481
"45965","GRMZM2G064311","filtered_set",0.0333432203478261,0.0870984987252406
"45971","GRMZM2G008789","filtered_set",0.023395116,0.0818122026045737
"45975","GRMZM2G052991","filtered_set",0.129683102869565,0.108675398183005
"45979","GRMZM2G504757","filtered_set",0.0302770594347826,0.0902921083403409
"45980","GRMZM2G401606","filtered_set",0.0277481753478261,0.0804000599215162
"45982","GRMZM5G805545","filtered_set",0.0313271014347826,0.10406231948723
"45983","GRMZM5G836767","filtered_set",0.109272463782609,0.113633728358833
"45984","GRMZM2G039878","filtered_set",0.0254355855217391,0.0796729778870794
"45988","AC195253.3_FG002","filtered_set",0.016732029,0.0802439921271826
"45991","AC188583.4_FG003","filtered_set",0.0644695652173913,0.0968848647586353
"45994","GRMZM2G406600","filtered_set",0.0692725463913044,0.0919518841021656
"45995","GRMZM2G033822","filtered_set",0.0851886797826087,0.101273679530807
"46000","AC207321.3_FG003","filtered_set",0.0566241159565217,0.0927549001125389
"46004","GRMZM2G013915","filtered_set",0.0823158477826087,0.0992051698846905
"46006","GRMZM2G359508","filtered_set",0.0928982869565217,0.119554399892212
"46017","GRMZM2G012537","filtered_set",0.0185670608695652,0.0798086692767244
"46024","AC209212.3_FG005","filtered_set",0.084949789173913,0.115256852463931
"46026","GRMZM2G460407","filtered_set",0.0415885826086957,0.108229096232772
"46030","GRMZM2G514631","filtered_set",0.147786497086957,0.118734428949064
"46032","GRMZM2G305238","filtered_set",0.0336420463913043,0.100054703110913
"46033","GRMZM2G015349","filtered_set",0.0172866927391304,0.0792902063810991
"46034","GRMZM2G080169","filtered_set",0.0948514363043478,0.115687437667399
"46036","GRMZM2G308441","filtered_set",0.0202697623043478,0.0797221929392264
"46041","GRMZM2G703691","filtered_set",0.0165373913043478,0.079310542530749
"46044","GRMZM5G843192","filtered_set",0.0301407676956522,0.0792164417202092
"46046","GRMZM2G413066","filtered_set",0.0859622492608696,0.100762975452681
"46047","AC204891.4_FG001","filtered_set",0.118190714521739,0.13732215640071
"46050","GRMZM2G150468","filtered_set",0.0691939130869565,0.112107597444953
"46057","GRMZM2G454225","filtered_set",0.0964590341304348,0.113557017813251
"46064","GRMZM2G014934","filtered_set",0.0272501579565217,0.0821990774732801
"46067","GRMZM2G400578","filtered_set",0.0244523493043478,0.08015255244765
"46070","GRMZM2G019207","filtered_set",0.0164557101304348,0.0789188133820356
"46071","GRMZM2G393455","filtered_set",0.135502784130435,0.135438947799291
"46083","GRMZM2G366803","filtered_set",0.0163974927391304,0.0786396125816132
"46085","GRMZM2G313761","filtered_set",0.103851132652174,0.0930735385448819
"46088","GRMZM2G391288","filtered_set",0.0688135442173913,0.0793301350444424
"46089","GRMZM5G835418","filtered_set",0.0163826086956522,0.0785682312167058
"46095","GRMZM2G701392","filtered_set",0.0308971014782609,0.102564365436261
"46096","GRMZM2G051466","filtered_set",0.0509489535652174,0.0910864170184544
"46097","GRMZM2G702626","filtered_set",0.058375434826087,0.109265934803388
"46099","GRMZM2G561114","filtered_set",0.0323873913043478,0.107311878806868
"46107","GRMZM2G431039","filtered_set",0.0329889216956522,0.088929705978331
"46108","GRMZM2G015933","filtered_set",0.0678475102173913,0.0955980139325683
"46109","GRMZM2G422175","filtered_set",0.0648377963478261,0.0882402373990415
"46116","GRMZM2G162434","filtered_set",0.054553118826087,0.0962365067714988
"46119","GRMZM2G169489","filtered_set",0.0433355593478261,0.0956948507360696
"46121","GRMZM2G445904","filtered_set",0.0986289363043478,0.111207405894319
"46123","GRMZM5G897005","filtered_set",0.049434794173913,0.0858064515880939
"46125","GRMZM2G355319","filtered_set",0.0481065760869565,0.0797701897578472
"46126","GRMZM2G160224","filtered_set",0.050248352173913,0.0878976108711545
"46127","GRMZM2G008464","filtered_set",0.0719676130869565,0.0897624727033065
"46132","GRMZM2G079928","filtered_set",0.0668256333478261,0.118927115090033
"46137","AC195214.3_FG007","filtered_set",0.0182672173913043,0.0781957508090755
"46144","GRMZM2G018046","filtered_set",0.0172805536521739,0.0778493152676512
"46147","GRMZM2G370924","filtered_set",0.110968352086957,0.111771446320968
"46149","AC177930.2_FG002","filtered_set",0.0479638260869565,0.102001337306197
"46152","GRMZM2G064360","filtered_set",0.0502899130434783,0.0973147638741691
"46153","GRMZM2G555080","filtered_set",0.016222029,0.0777981180502931
"46154","GRMZM2G317596","filtered_set",0.0714825636956522,0.103819276715444
"46155","GRMZM2G064544","filtered_set",0.0162007391304348,0.077696015422705
"46157","AC210413.3_FG005","filtered_set",0.0245332463478261,0.0857271120792053
"46159","GRMZM2G162267","filtered_set",0.0161932753478261,0.0776602203787871
"46180","GRMZM2G163008","filtered_set",0.0298172536086957,0.0823195344573212
"46181","GRMZM5G848435","filtered_set",0.0214136696086957,0.0787178746274249
"46182","GRMZM2G337139","filtered_set",0.0245594159565217,0.0813909664836727
"46183","GRMZM2G141667","filtered_set",0.156759853652174,0.113309279152064
"46187","AC213890.4_FG004","filtered_set",0.0888643130869565,0.0977628261133985
"46188","GRMZM2G390109","filtered_set",0.0949230275217391,0.110665222130459
"46190","GRMZM2G342963","filtered_set",0.100382956521739,0.10691461856218
"46192","GRMZM2G080199","filtered_set",0.0352355680869565,0.0818881317273538
"46193","GRMZM2G355233","filtered_set",0.053520142,0.110273153125072
"46195","AC210254.4_FG001","filtered_set",0.0229537565217391,0.0783480524469417
"46198","GRMZM2G017533","filtered_set",0.0680921434782609,0.0891372903320787
"46204","GRMZM2G166484","filtered_set",0.0612965986086957,0.101734475354821
