,tracking_id,Syntany,m,sd
9157,GRMZM2G119714,Syntenic,6.666363542,10.86535135
9158,GRMZM2G119722,Syntenic,454.9877948,390.3480172
9159,GRMZM2G119725,NA,5.280333695,17.53412699
9160,GRMZM2G119736,Syntenic,0.53621596,1.892102053
9161,GRMZM2G119740,Syntenic,8.556519327,23.11191422
9162,GRMZM2G119745,Syntenic,130.5909664,100.7401342
9163,GRMZM2G119755,Syntenic,17.03307362,95.15036121
9164,GRMZM2G119761,Syntenic,2027.919678,1017.181744
9165,GRMZM2G119769,Syntenic,10.36543489,25.76368236
9166,GRMZM2G119773,Syntenic,523.7577279,755.5255699
9167,GRMZM2G119778,Syntenic,26.82208898,27.52368274
9168,GRMZM2G119782,Syntenic,14989.02534,11980.03929
9169,GRMZM2G119783,Non-Syntenic,233.3923761,851.6444305
9170,GRMZM2G119791,Syntenic,42.24449264,41.68197856
9171,GRMZM2G119802,Syntenic,1.246890348,3.493016425
9172,GRMZM2G119809,Syntenic,3265.746699,5042.335597
9173,GRMZM2G119850,Syntenic,36.22262713,48.76302629
9174,GRMZM2G119852,Syntenic,1470.849066,649.6858597
9175,GRMZM2G119886,Syntenic,334.5252003,188.7732951
9176,GRMZM2G119890,Syntenic,15.99372784,28.3382674
9177,GRMZM2G119894,Syntenic,18.3573828,36.13538714
9178,GRMZM2G119906,Syntenic,161.6594556,227.1092819
9179,GRMZM2G119921,Syntenic,5.231424003,10.1561283
9180,GRMZM2G119930,Syntenic,83.91418859,65.57759305
9181,GRMZM2G119933,Syntenic,0.115204621,0.661800165
9182,GRMZM2G119941,Syntenic,7.397104525,22.65439649
9183,GRMZM2G119950,Syntenic,236.8404229,219.9660531
9184,GRMZM2G119970,Syntenic,0.263804322,1.238061839
9185,GRMZM2G119998,Non-Syntenic,0.270841006,1.555863127
9186,GRMZM2G119999,Non-Syntenic,3.848112158,15.84056139
9187,GRMZM2G120008,Non-Syntenic,1.418476839,8.148529063
9188,GRMZM2G120016,Syntenic,9.092095323,20.91004722
9189,GRMZM2G120035,Syntenic,0.783534903,3.217062952
9190,GRMZM2G120047,Syntenic,338.8036737,315.9938333
9191,GRMZM2G120079,Syntenic,60.27382421,178.540379
9192,GRMZM2G120085,Syntenic,236.3116546,269.6934109
9193,GRMZM2G120110,Syntenic,0.306151049,1.225031015
9194,GRMZM2G120115,Syntenic,80.4224677,101.641878
9195,GRMZM2G120151,Syntenic,12.07752103,40.11318924
9196,GRMZM2G120167,Syntenic,15.67607549,35.15181072
9197,GRMZM2G120173,Syntenic,96.65956618,71.52768901
9198,GRMZM2G120202,Syntenic,1.992588899,10.12130087
9199,GRMZM2G120210,Non-Syntenic,1.473186388,8.462811497
9200,GRMZM2G120246,Non-Syntenic,211.4404031,693.8301167
9201,GRMZM2G120271,Syntenic,548.7563119,437.4368197
9202,GRMZM2G120300,Syntenic,31.08452313,37.52419578
9203,GRMZM2G120302,Syntenic,281.7385958,126.7360796
9204,GRMZM2G120304,Syntenic,3283.677513,2941.572899
9205,GRMZM2G120329,Non-Syntenic,0.723337703,4.155258751
9206,GRMZM2G120371,Syntenic,0.311874147,1.255232169
9207,GRMZM2G120373,Syntenic,44.48737012,43.51073571
9208,GRMZM2G120410,NA,7.347638375,25.89518913
9209,GRMZM2G120440,Syntenic,2.46574441,6.307543052
9210,GRMZM2G120449,Non-Syntenic,4.548126858,20.96463139
9211,GRMZM2G120484,NA,1.580563059,7.750438138
9212,GRMZM2G120517,Syntenic,1713.181767,673.9277961
9213,GRMZM2G120530,Syntenic,18.85879326,56.98440229
9214,GRMZM2G120539,Syntenic,25.32007545,82.34460545
9215,GRMZM2G120563,Syntenic,454.5349214,625.2775383
9216,GRMZM2G120572,Syntenic,51.81953839,63.91985188
9217,GRMZM2G120575,Syntenic,307.7234199,389.2973156
9218,GRMZM2G120578,Syntenic,426.9683418,297.615379
9219,GRMZM2G120579,Syntenic,321.9619437,596.5154984
9220,GRMZM2G120592,Syntenic,0.191678397,1.101108559
9221,GRMZM2G120596,Syntenic,460.0391652,347.7732433
9222,GRMZM2G120619,NA,376.3855522,1607.317073
9223,GRMZM2G120621,Syntenic,0.236736848,1.359949651
9224,GRMZM2G120652,Syntenic,947.8692656,370.6219905
9225,GRMZM2G120657,Syntenic,2.11902251,7.219495121
9226,GRMZM2G120674,Syntenic,13.50384232,32.03455632
9227,GRMZM2G120724,Syntenic,0.215799367,1.239672984
9228,GRMZM2G120740,Non-Syntenic,392.3502725,392.0770307
9229,GRMZM2G120794,Syntenic,15.44793539,70.28881624
9230,GRMZM2G120814,Syntenic,352.9476588,433.3588129
9231,GRMZM2G120833,Non-Syntenic,369.3982594,409.6858694
9232,GRMZM2G120857,Syntenic,1727.633944,1753.35891
9233,GRMZM2G120876,Syntenic,1302.946659,797.8332224
9234,GRMZM2G120922,Syntenic,0.719641621,2.436652005
9235,GRMZM2G120933,Syntenic,3.484451037,6.925559999
9236,GRMZM2G120938,Syntenic,3.324117827,12.37693552
9237,GRMZM2G120942,Syntenic,80.93028458,65.46115767
9238,GRMZM2G120954,Syntenic,0.342256459,1.368782014
9239,GRMZM2G120962,Syntenic,1799.60494,4729.981288
9240,GRMZM2G120964,Syntenic,0.83625298,3.310623282
9241,GRMZM2G120973,Syntenic,286.6308551,189.2671804
9242,GRMZM2G120975,Syntenic,173.2158976,91.83865451
9243,GRMZM2G121022,Syntenic,373.2140012,283.3097821
9244,GRMZM2G121034,Syntenic,10.77109229,42.83110326
9245,GRMZM2G121063,Syntenic,72.53006787,163.0533691
9246,GRMZM2G121066,Syntenic,1.949744743,11.20043082
9247,GRMZM2G121074,Syntenic,49.95668984,65.06099923
9248,GRMZM2G121075,Syntenic,175.9990244,787.7676006
9249,GRMZM2G121079,Non-Syntenic,3.062982419,7.966731578
9250,GRMZM2G121117,Syntenic,15.27839751,18.62159527
9251,GRMZM2G121123,Syntenic,205.9905811,148.7467529
9252,GRMZM2G121137,Syntenic,28.60078962,153.4100539
9253,GRMZM2G121151,Syntenic,3.478794805,11.22852119
9254,GRMZM2G121166,Syntenic,2.464307873,7.079458658
9255,GRMZM2G121176,Syntenic,14.64459982,30.52262976
9256,GRMZM2G121186,Syntenic,2853.442856,1341.432645
9257,GRMZM2G121200,Syntenic,36.16955131,36.27566984
9258,GRMZM2G121210,Syntenic,209.141421,262.0259409
9259,GRMZM2G121221,Syntenic,5900.958415,8357.945102
9260,GRMZM2G121223,Syntenic,0.68448336,2.736612254
9261,GRMZM2G121228,Syntenic,42.32372888,148.3317074
9262,GRMZM2G121236,Non-Syntenic,6.289270958,29.59946341
9263,GRMZM2G121237,Syntenic,0.26088781,1.498686371
9264,GRMZM2G121256,Syntenic,49.47020414,172.0501456
9265,GRMZM2G121262,Non-Syntenic,973.2891821,854.7063622
9266,GRMZM2G121269,Syntenic,89.41772389,87.00544805
9267,GRMZM2G121293,Syntenic,199.5391452,364.3754046
9268,GRMZM2G121303,Syntenic,5.679168479,10.54915734
9269,GRMZM2G121308,Non-Syntenic,43.47599014,192.9601496
9270,GRMZM2G121312,Syntenic,120.855436,264.1581661
9271,GRMZM2G121360,Syntenic,30.57758735,74.53770876
9272,GRMZM2G121366,Non-Syntenic,11.29075592,30.43825279
9273,GRMZM2G121404,Syntenic,33.09319283,38.54465452
9274,GRMZM2G121452,Non-Syntenic,789.8879879,661.5709693
9275,GRMZM2G121456,Syntenic,553.2257178,383.0672166
9276,GRMZM2G121460,Syntenic,4.109834364,23.60920097
9277,GRMZM2G121463,NA,3.993771723,17.77762355
9278,GRMZM2G121468,Syntenic,650.8882941,615.31973
9279,GRMZM2G121494,Syntenic,57.002157,228.7254665
9280,GRMZM2G121495,Syntenic,2.8985907,8.509954028
9281,GRMZM2G121510,Syntenic,82.04239944,125.4560778
9282,GRMZM2G121514,Syntenic,166.6210477,208.623692
9283,GRMZM2G121516,Syntenic,0.348501695,1.556802224
9284,GRMZM2G121520,NA,1.638121386,6.773719438
9285,GRMZM2G121543,Syntenic,0.39332043,1.58573025
9286,GRMZM2G121546,Non-Syntenic,4.953334439,28.45474
9287,GRMZM2G121565,Syntenic,2.076944018,9.803967652
9288,GRMZM2G121570,Syntenic,1.389503669,6.219527348
9289,GRMZM2G121605,Non-Syntenic,3.514836439,20.19119812
9290,GRMZM2G121612,Syntenic,91.45193368,75.66723913
9291,GRMZM2G121621,Syntenic,1.313778539,6.888595118
9292,GRMZM2G121625,Syntenic,14.0307564,38.98033796
9293,GRMZM2G121631,Non-Syntenic,726.2569282,2919.225841
9294,GRMZM2G121649,Syntenic,4.413473665,9.39745312
9295,GRMZM2G121663,Syntenic,3.385700449,12.54026768
9296,GRMZM2G121683,Syntenic,1185.985119,1791.669538
9297,GRMZM2G121700,Syntenic,297.2155114,392.2092456
9298,GRMZM2G121724,Non-Syntenic,275.2758864,373.3870939
9299,GRMZM2G121743,Syntenic,499.825764,824.4435094
9300,GRMZM2G121749,Non-Syntenic,14.12780438,57.48107471
9301,GRMZM2G121776,Non-Syntenic,71.04230623,77.90399426
9302,GRMZM2G121785,Syntenic,133.0252437,154.0266466
9303,GRMZM2G121790,Syntenic,0.441554049,1.854926641
9304,GRMZM2G121812,Non-Syntenic,0.726464719,4.173222089
9305,GRMZM2G121820,Syntenic,6.871065579,13.1666565
9306,GRMZM2G121826,Syntenic,24.28986634,27.52952581
9307,GRMZM2G121840,Syntenic,12.06587006,17.5819479
9308,GRMZM2G121843,Syntenic,27.33573871,46.00388777
9309,GRMZM2G121868,Syntenic,15.97002827,37.69848182
9310,GRMZM2G121871,Syntenic,143.9307499,104.9984786
9311,GRMZM2G121878,Syntenic,1105.813493,4450.38488
9312,GRMZM2G121905,Non-Syntenic,2.508217968,5.380297212
9313,GRMZM2G121948,Non-Syntenic,44.55887133,49.94525974
9314,GRMZM2G121960,Syntenic,1.909328479,5.790799206
9315,GRMZM2G121996,Syntenic,18.79601164,47.28731348
9316,GRMZM2G122018,Syntenic,32.00980138,115.289902
9317,GRMZM2G122039,Syntenic,0.781160088,4.487423064
9318,GRMZM2G122053,Syntenic,0.869239146,3.506873399
9319,GRMZM2G122061,Syntenic,5.96082179,13.99657395
9320,GRMZM2G122072,Syntenic,7.354493355,22.76502883
9321,GRMZM2G122073,Syntenic,1.108489295,3.439967851
9322,GRMZM2G122108,Syntenic,1.149227226,4.119492482
9323,GRMZM2G122116,Non-Syntenic,1.477102533,3.31070306
9324,GRMZM2G122126,Syntenic,380.0231084,398.8089811
9325,GRMZM2G122135,Syntenic,2560.84127,1027.843633
9326,GRMZM2G122139,Syntenic,22.6868603,65.96694486
9327,GRMZM2G122172,Syntenic,89.93409766,211.0255756
9328,GRMZM2G122199,Non-Syntenic,8.353076953,8.785909673
9329,GRMZM2G122228,Syntenic,0.674422638,2.809420345
9330,GRMZM2G122230,Syntenic,956.3022147,3882.921758
9331,GRMZM2G122231,Syntenic,11.40704467,28.70104259
9332,GRMZM2G122251,Syntenic,32.7918926,85.90613241
9333,GRMZM2G122261,Syntenic,11.66336013,40.64361842
9334,GRMZM2G122267,Non-Syntenic,159.1474412,121.8282236
9335,GRMZM2G122274,Syntenic,17.05192392,36.61826676
9336,GRMZM2G122276,Syntenic,83.75985444,204.1074855
9337,GRMZM2G122277,Syntenic,60.87455883,123.2276044
9338,GRMZM2G122290,Syntenic,664.6629871,400.3524446
9339,GRMZM2G122296,Syntenic,10.09841751,23.82113969
9340,GRMZM2G122302,Syntenic,46.69060485,166.7929858
9341,GRMZM2G122306,Syntenic,559.1419412,728.143944
9342,GRMZM2G122324,Syntenic,155.7711634,643.7809596
9343,GRMZM2G122330,Syntenic,8.66227198,11.58992974
9344,GRMZM2G122335,Syntenic,0.31958861,1.525860949
9345,GRMZM2G122337,Syntenic,3.500452644,12.97784696
9346,GRMZM2G122344,Syntenic,60.3281695,66.83982262
9347,GRMZM2G122357,Syntenic,1767.742769,4440.012033
9348,GRMZM2G122413,NA,10.44926903,36.69067297
9349,GRMZM2G122431,Syntenic,4.450977181,10.72168901
9350,GRMZM2G122437,Syntenic,59.83991413,101.8958331
9351,GRMZM2G122443,Syntenic,35.55348964,62.23445366
9352,GRMZM2G122476,Syntenic,90.97806233,87.43878097
9353,GRMZM2G122479,Syntenic,727.3476157,1368.137942
9354,GRMZM2G122532,Syntenic,43.75157159,47.73260151
9355,GRMZM2G122569,Syntenic,30.95705282,51.75159982
9356,GRMZM2G122584,Syntenic,43.17795818,175.5148934
9357,GRMZM2G122591,Non-Syntenic,3.824270864,21.96876355
9358,GRMZM2G122607,Syntenic,42.89983642,54.29184734
9359,GRMZM2G122618,Syntenic,1.889502278,7.776673192
9360,GRMZM2G122656,Syntenic,41.00129459,61.22329036
9361,GRMZM2G122666,Syntenic,1743.083406,874.1279457
9362,GRMZM2G122706,Syntenic,7.926679701,38.92681326
9363,GRMZM2G122715,Syntenic,238.9464266,872.0343076
9364,GRMZM2G122750,Non-Syntenic,0.254540287,0.932648501
9365,GRMZM2G122767,Non-Syntenic,887.6743011,724.6091265
9366,GRMZM2G122787,Syntenic,22.34976397,36.37059284
9367,GRMZM2G122793,Syntenic,107.7160836,238.1895461
9368,GRMZM2G122800,Non-Syntenic,17.8261458,75.54380128
9369,GRMZM2G122805,Non-Syntenic,14.4321371,37.80185725
9370,GRMZM2G122810,Syntenic,1310.522753,750.0685678
9371,GRMZM2G122811,Syntenic,414.2496062,473.6947037
9372,GRMZM2G122816,Syntenic,2807.595973,9139.775966
9373,GRMZM2G122843,Syntenic,24.7499446,78.46786817
9374,GRMZM2G122853,Syntenic,684.8696303,1890.386819
9375,GRMZM2G122863,Syntenic,189.127351,177.5009258
9376,GRMZM2G122871,Syntenic,11432.22627,4616.790245
9377,GRMZM2G122873,Syntenic,16.85484984,56.91608261
9378,GRMZM2G122897,Syntenic,1.026796373,3.126653645
9379,GRMZM2G122935,Syntenic,1.264778552,3.082154042
9380,GRMZM2G122937,Syntenic,1852.971691,1862.99079
9381,GRMZM2G122943,Syntenic,0.873074933,2.328428316
9382,GRMZM2G122954,Syntenic,2.545546507,7.526313451
9383,GRMZM2G122965,Syntenic,2.661568894,10.03704192
9384,GRMZM2G122983,Syntenic,303.3695939,381.3108447
9385,GRMZM2G122999,Syntenic,127.16806,108.0620273
9386,GRMZM2G123011,Non-Syntenic,0.249547946,1.433543807
9387,GRMZM2G123029,Syntenic,38.51001854,117.2431761
9388,GRMZM2G123037,Syntenic,30.20501035,111.8050211
9389,GRMZM2G123063,Syntenic,33.10541211,142.9494177
9390,GRMZM2G123094,Syntenic,0.192502121,0.787225979
9391,GRMZM2G123122,Syntenic,14.95353365,35.9817114
9392,GRMZM2G123128,Syntenic,0.453243747,1.980683956
9393,GRMZM2G123140,Syntenic,0.789396637,1.896685864
9394,GRMZM2G123143,Non-Syntenic,0.392983456,2.257518084
9395,GRMZM2G123159,Syntenic,410.6522034,297.9297975
9396,GRMZM2G123204,Syntenic,251.170024,463.7805191
9397,GRMZM2G123234,Syntenic,747.2157641,883.240706
9398,GRMZM2G123257,Syntenic,0.906044355,5.20482856
9399,GRMZM2G123277,Syntenic,142.221125,96.03425956
9400,GRMZM2G123305,Syntenic,28.69147393,52.23266834
9401,GRMZM2G123309,Syntenic,2.082757387,7.1648972
9402,GRMZM2G123355,Syntenic,17.14246024,35.74931949
9403,GRMZM2G123365,Non-Syntenic,0.207063028,1.189486537
9404,GRMZM2G123371,Syntenic,779.3285818,716.6557894
9405,GRMZM2G123373,Syntenic,26.64604662,69.38397363
9406,GRMZM2G123387,Syntenic,1.42240088,6.054954337
9407,GRMZM2G123394,Syntenic,1.749558968,3.659357106
9408,GRMZM2G123407,Syntenic,32.83560296,124.6620748
9409,GRMZM2G123440,Syntenic,104.6271469,117.929487
9410,GRMZM2G123446,Syntenic,7.098161634,27.35256533
9411,GRMZM2G123459,Syntenic,31.13379963,59.36039002
9412,GRMZM2G123486,Syntenic,0.801656257,3.374242397
9413,GRMZM2G123499,Syntenic,64.45521348,63.90378708
9414,GRMZM2G123519,Syntenic,22.62055561,61.80324599
9415,GRMZM2G123527,Syntenic,247.7297818,202.9906015
9416,GRMZM2G123537,Syntenic,18.09346037,20.76843157
9417,GRMZM2G123540,Syntenic,49.43303962,63.00020762
9418,GRMZM2G123544,Syntenic,4.866517048,20.66530824
9419,GRMZM2G123558,Syntenic,2691.079578,3287.72106
9420,GRMZM2G123585,Syntenic,2.186614323,5.329887888
9421,GRMZM2G123604,Syntenic,0.222033745,0.963599555
9422,GRMZM2G123607,Non-Syntenic,0.435603777,2.502353188
9423,GRMZM2G123624,Syntenic,143.1687165,119.668334
9424,GRMZM2G123633,NA,28.1389442,101.9372946
9425,GRMZM2G123654,Syntenic,13.30360729,58.5866221
9426,GRMZM2G123660,Syntenic,23.87154169,18.61845758
9427,GRMZM2G123709,Syntenic,2.054460947,4.062118869
9428,GRMZM2G123714,Syntenic,71.65795989,105.2978133
9429,GRMZM2G123719,Syntenic,82.15123929,221.4588371
9430,GRMZM2G123764,Syntenic,5.924943613,33.05785181
9431,GRMZM2G123776,NA,14.62467001,84.01233303
9432,GRMZM2G123790,Non-Syntenic,8.812866997,12.89209272
9433,GRMZM2G123791,Syntenic,0.637136856,2.473872776
9434,GRMZM2G123807,Syntenic,39.64676028,38.05837432
9435,GRMZM2G123815,Syntenic,37.59582432,108.6463683
9436,GRMZM2G123831,Syntenic,22.61533994,69.22391503
9437,GRMZM2G123843,Syntenic,15.34576947,16.75282014
9438,GRMZM2G123876,Syntenic,5.516166604,11.6539377
9439,GRMZM2G123886,Syntenic,7.08272721,19.59076934
9440,GRMZM2G123887,Syntenic,83.68645028,79.41292938
9441,GRMZM2G123896,Syntenic,1351.480662,1764.547799
9442,GRMZM2G123901,Syntenic,95.33800213,98.26962249
9443,GRMZM2G123920,Syntenic,61.20330244,87.92258028
9444,GRMZM2G123922,Syntenic,1339.211812,550.4149723
9445,GRMZM2G123926,Non-Syntenic,22.73174815,121.2315824
9446,GRMZM2G123938,Non-Syntenic,110.389539,64.87294447
9447,GRMZM2G123940,Syntenic,127.5197664,188.2114424
9448,GRMZM2G123962,Non-Syntenic,1.144863791,2.823963169
9449,GRMZM2G123966,Syntenic,162.5665019,151.2826259
9450,GRMZM2G123972,Syntenic,6.935674286,26.65764206
9451,GRMZM2G123987,Non-Syntenic,54.69927641,82.15390532
9452,GRMZM2G124003,Non-Syntenic,2.434566844,6.602964997
9453,GRMZM2G124047,Syntenic,115.0891312,186.2070606
9454,GRMZM2G124051,Syntenic,20.75875614,20.37322568
9455,GRMZM2G124059,Syntenic,823.7588189,430.1170512
9456,GRMZM2G124066,Syntenic,21.70005054,53.36522776
9457,GRMZM2G124078,Non-Syntenic,1.188810887,6.829198617
9458,GRMZM2G124091,Syntenic,20.38449501,42.59473944
9459,GRMZM2G124096,Syntenic,49.26741881,51.17764854
9460,GRMZM2G124103,Syntenic,3042.47905,2482.199776
9461,GRMZM2G124125,Non-Syntenic,4.904161342,10.33829943
9462,GRMZM2G124143,Syntenic,14450.74305,7422.79594
9463,GRMZM2G124175,NA,6.724176288,16.1976908
9464,GRMZM2G124179,Syntenic,1.756089997,6.018346099
9465,GRMZM2G124203,Syntenic,7.256953422,21.57239715
9466,GRMZM2G124207,Syntenic,1.638470374,9.412295706
9467,GRMZM2G124209,Syntenic,18.55462669,65.62832782
9468,GRMZM2G124229,Syntenic,93.58810911,373.2478327
9469,GRMZM2G124239,Syntenic,32.25304868,25.50848033
9470,GRMZM2G124254,Syntenic,5.275443957,11.74170798
9471,GRMZM2G124270,NA,45.8186856,71.09630522
9472,GRMZM2G124281,Syntenic,97.89425314,103.0477
9473,GRMZM2G124284,Non-Syntenic,6.052438891,24.65693148
9474,GRMZM2G124288,Syntenic,688.2560413,372.6582854
9475,GRMZM2G124301,Syntenic,10.71410409,28.64704483
9476,GRMZM2G124307,Syntenic,547.7081239,407.9802045
9477,GRMZM2G124313,Syntenic,37.26379551,36.2988205
9478,GRMZM2G124317,Syntenic,15324.98715,10378.96946
9479,GRMZM2G124321,Syntenic,3.227722907,17.41193517
9480,GRMZM2G124335,Syntenic,176.0610588,295.477625
9481,GRMZM2G124353,Syntenic,571.5659153,335.6332095
9482,GRMZM2G124365,Syntenic,623.6250731,1443.836428
9483,GRMZM2G124371,Syntenic,3.015680903,6.965688885
9484,GRMZM2G124396,Non-Syntenic,0.744814518,2.682100926
9485,GRMZM2G124409,Non-Syntenic,18.23917438,24.88968287
9486,GRMZM2G124411,Syntenic,882.9763514,630.9332346
9487,GRMZM2G124416,Syntenic,29.06029889,61.75684424
9488,GRMZM2G124417,Syntenic,156.176463,182.7554982
9489,GRMZM2G124421,Syntenic,5.454689747,13.40083222
9490,GRMZM2G124434,Syntenic,1053.911629,870.2693238
9491,GRMZM2G124436,Syntenic,32.50104027,109.4057807
9492,GRMZM2G124441,Syntenic,25.48571973,69.33302473
9493,GRMZM2G124455,Non-Syntenic,900.1002383,940.5505878
9494,GRMZM2G124466,Syntenic,136.9519386,308.1764605
9495,GRMZM2G124473,Syntenic,16.9847172,68.49829684
9496,GRMZM2G124476,Syntenic,256.3261679,234.0659592
9497,GRMZM2G124477,Syntenic,4.231809792,17.41089054
9498,GRMZM2G124490,Non-Syntenic,205.6873191,331.7984094
9499,GRMZM2G124502,Syntenic,14.59670043,19.15086125
9500,GRMZM2G124530,Syntenic,1.421751508,3.175799666
9501,GRMZM2G124532,Syntenic,20.35112431,28.35525002
9502,GRMZM2G124550,Syntenic,71.14566071,70.08448984
9503,GRMZM2G124553,Syntenic,35.53543675,44.43778562
9504,GRMZM2G124563,Syntenic,7.818020352,16.31353797
9505,GRMZM2G124566,Syntenic,34.81224452,86.44455313
9506,GRMZM2G124567,Syntenic,0.360271569,2.0696026
9507,GRMZM2G124576,Syntenic,2783.708534,1923.445628
9508,GRMZM2G124593,Syntenic,1252.413489,1200.129502
9509,GRMZM2G124602,Syntenic,8.662722832,21.58100067
9510,GRMZM2G124617,Syntenic,296.0021416,311.2233597
9511,GRMZM2G124638,Syntenic,32.2660527,43.38910944
9512,GRMZM2G124644,Syntenic,86.25764336,368.6474596
9513,GRMZM2G124663,Syntenic,0.237983696,1.367112251
9514,GRMZM2G124667,Syntenic,34.07799063,136.4562436
9515,GRMZM2G124671,Non-Syntenic,1.094896378,4.394197898
9516,GRMZM2G124712,Non-Syntenic,15.25361025,15.75872764
9517,GRMZM2G124718,NA,97.47343797,110.0912051
9518,GRMZM2G124732,Syntenic,99.45105285,295.8219128
9519,GRMZM2G124739,Syntenic,22.07092164,79.7519113
9520,GRMZM2G124758,Syntenic,215.2949113,269.8711508
9521,GRMZM2G124759,Syntenic,1.019846572,5.858572525
9522,GRMZM2G124791,Syntenic,186.2940246,231.4502524
9523,GRMZM2G124809,NA,1.017592843,4.44937393
9524,GRMZM2G124815,Syntenic,37.85823023,75.59577212
9525,GRMZM2G124820,NA,386.7237401,341.1755636
9526,GRMZM2G124872,Non-Syntenic,0.216199644,0.866177629
9527,GRMZM2G124876,Syntenic,0.415913433,1.249556406
9528,GRMZM2G124883,Syntenic,51.65672203,52.25654215
9529,GRMZM2G124886,Syntenic,239.9587333,136.2649938
9530,GRMZM2G124918,Syntenic,8.182644467,38.98391831
9531,GRMZM2G124919,Non-Syntenic,78.4271188,180.3663311
9532,GRMZM2G124921,Non-Syntenic,1.752579279,6.982708776
9533,GRMZM2G124963,Syntenic,239.5004031,454.8463754
9534,GRMZM2G124965,Syntenic,0.867577893,4.983855557
9535,GRMZM2G124974,Syntenic,1.15154445,6.615119232
9536,GRMZM2G124975,Non-Syntenic,41.43938258,51.26976152
9537,GRMZM2G125020,Syntenic,1.178637404,5.84390158
9538,GRMZM2G125023,Syntenic,4.874045214,18.05911548
9539,GRMZM2G125032,Syntenic,52.74998352,127.0348082
9540,GRMZM2G125035,Non-Syntenic,7.910181623,17.03966303
9541,GRMZM2G125044,Syntenic,249.6143942,171.9650846
9542,GRMZM2G125054,Syntenic,106.0941363,115.3013124
9543,GRMZM2G125138,Syntenic,1.433040556,5.010905338
9544,GRMZM2G125148,Syntenic,4387.587652,3041.387316
9545,GRMZM2G125149,Syntenic,532.6239109,522.6227204
9546,GRMZM2G125170,NA,40.43777193,85.74855629
9547,GRMZM2G125175,Syntenic,5.442974463,21.68175799
9548,GRMZM2G125193,Syntenic,1103.487046,837.6777573
9549,GRMZM2G125233,Syntenic,24.90811343,68.96083445
9550,GRMZM2G125239,NA,456.7408212,310.6704226
9551,GRMZM2G125241,Syntenic,2.468452393,7.681120001
9552,GRMZM2G125243,Syntenic,9.142384747,11.78971235
9553,GRMZM2G125266,Syntenic,7.431879941,20.75186487
9554,GRMZM2G125268,Syntenic,1236.26063,1310.822393
9555,GRMZM2G125271,Syntenic,3201.413145,2018.346505
9556,GRMZM2G125294,Non-Syntenic,8.677491642,9.180449128
9557,GRMZM2G125300,Non-Syntenic,1649.008814,837.5199146
9558,GRMZM2G125308,Syntenic,9.890619458,16.78757011
9559,GRMZM2G125310,NA,634.4065196,306.5848129
9560,GRMZM2G125314,Syntenic,20.44633853,56.1233965
9561,GRMZM2G125339,Non-Syntenic,1.86232486,5.071725695
9562,GRMZM2G125342,Non-Syntenic,10.9269208,14.28857548
9563,GRMZM2G125345,Syntenic,23.47327017,46.59493261
9564,GRMZM2G125352,Syntenic,0.107746253,0.6189551
9565,GRMZM2G125356,Syntenic,350.0434464,1126.30737
9566,GRMZM2G125424,Syntenic,188.6869511,215.1436031
9567,GRMZM2G125432,Syntenic,0.124361037,0.714399765
9568,GRMZM2G125436,Syntenic,3.45257597,18.36152615
9569,GRMZM2G125452,Syntenic,5.394536634,16.39545981
9570,GRMZM2G125455,Syntenic,17.33494788,19.28052438
9571,GRMZM2G125482,Syntenic,2.63821927,14.14423416
9572,GRMZM2G125494,Syntenic,58.52074486,43.97049344
9573,GRMZM2G125495,Syntenic,0.0784849,0.450861423
9574,GRMZM2G125507,Syntenic,0.645548199,3.708392069
9575,GRMZM2G125512,Syntenic,193.3929467,218.6712369
9576,GRMZM2G125513,Syntenic,3.064288843,7.035416218
9577,GRMZM2G125516,Syntenic,2.008843343,5.040518116
9578,GRMZM2G125527,Syntenic,755.4933937,678.5639834
9579,GRMZM2G125529,Syntenic,0.731386372,4.201494832
9580,GRMZM2G125531,Syntenic,54.1901848,98.21046432
9581,GRMZM2G125544,Syntenic,0.65023821,3.356557737
9582,GRMZM2G125552,Syntenic,24.35241221,44.39915525
9583,GRMZM2G125556,Syntenic,390.5278859,611.6096672
9584,GRMZM2G125557,Syntenic,1.24890843,5.033159827
9585,GRMZM2G125571,Non-Syntenic,0.39567724,2.272992695
9586,GRMZM2G125596,Syntenic,21.72810607,26.82661439
9587,GRMZM2G125617,Syntenic,25.46434072,32.08076354
9588,GRMZM2G125642,Syntenic,0.080886548,0.359648054
9589,GRMZM2G125648,Syntenic,1623.174039,1597.27966
9590,GRMZM2G125668,Syntenic,583.5949809,240.3464912
9591,GRMZM2G125669,Syntenic,234.0654239,434.6126675
9592,GRMZM2G125728,Syntenic,428.8829054,380.8059128
9593,GRMZM2G125762,Syntenic,1.561838924,3.784034926
9594,GRMZM2G125768,Syntenic,69.23863963,62.93481622
9595,GRMZM2G125784,Syntenic,301.2925573,494.5584356
9596,GRMZM2G125813,Non-Syntenic,366.230321,951.598997
9597,GRMZM2G125832,Non-Syntenic,2.065650114,7.328243301
9598,GRMZM2G125838,Syntenic,29.71151832,131.882491
9599,GRMZM2G125850,Syntenic,112.8587035,190.1971854
9600,GRMZM2G125893,Syntenic,509.0519794,850.4642173
9601,GRMZM2G125923,Syntenic,7.749598156,19.48963863
9602,GRMZM2G125935,Syntenic,47.49173821,88.79236867
9603,GRMZM2G125943,Syntenic,0.777630768,1.855522192
